date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tournament_tier,result,sample_weight
2003-12-03,Sri Lanka,Laos,3.0,0.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,2,2,0.9765708215473706
2004-01-24,Tunisia,Rwanda,2.0,1.0,African Cup of Nations,Radès,Tunisia,False,3,2,0.9769228803135853
2004-01-25,Cameroon,Algeria,1.0,1.0,African Cup of Nations,Sousse,Tunisia,True,3,1,0.9769296519181709
2004-01-25,Congo DR,Guinea,1.0,2.0,African Cup of Nations,Tunis,Tunisia,True,3,0,0.9769296519181709
2004-01-25,Zimbabwe,Egypt,1.0,2.0,African Cup of Nations,Sfax,Tunisia,True,3,0,0.9769296519181709
2004-01-26,Kenya,Mali,1.0,3.0,African Cup of Nations,Bizerte,Tunisia,True,3,0,0.9769364235696946
2004-01-26,Senegal,Burkina Faso,0.0,0.0,African Cup of Nations,Tunis,Tunisia,True,3,1,0.9769364235696946
2004-01-27,Nigeria,Morocco,0.0,1.0,African Cup of Nations,Monastir,Tunisia,True,3,0,0.9769431952681563
2004-01-27,South Africa,Benin,2.0,0.0,African Cup of Nations,Sfax,Tunisia,True,3,2,0.9769431952681563
2004-01-28,Rwanda,Guinea,1.0,1.0,African Cup of Nations,Bizerte,Tunisia,True,3,1,0.9769499670135564
2004-01-28,Tunisia,Congo DR,3.0,0.0,African Cup of Nations,Radès,Tunisia,False,3,2,0.9769499670135564
2004-01-29,Algeria,Egypt,2.0,1.0,African Cup of Nations,Sousse,Tunisia,True,3,2,0.9769567388058954
2004-01-29,Cameroon,Zimbabwe,5.0,3.0,African Cup of Nations,Sfax,Tunisia,True,3,2,0.9769567388058954
2004-01-30,Burkina Faso,Mali,1.0,3.0,African Cup of Nations,Tunis,Tunisia,True,3,0,0.9769635106451735
2004-01-30,Senegal,Kenya,3.0,0.0,African Cup of Nations,Bizerte,Tunisia,True,3,2,0.9769635106451735
2004-01-31,Morocco,Benin,4.0,0.0,African Cup of Nations,Sfax,Tunisia,True,3,2,0.9769702825313911
2004-01-31,Nigeria,South Africa,4.0,0.0,African Cup of Nations,Monastir,Tunisia,True,3,2,0.9769702825313911
2004-02-01,Rwanda,Congo DR,1.0,0.0,African Cup of Nations,Bizerte,Tunisia,True,3,2,0.9769770544645484
2004-02-01,Tunisia,Guinea,1.0,1.0,African Cup of Nations,Radès,Tunisia,False,3,1,0.9769770544645484
2004-02-02,Burkina Faso,Kenya,0.0,3.0,African Cup of Nations,Bizerte,Tunisia,True,3,0,0.9769838264446458
2004-02-02,Senegal,Mali,1.0,1.0,African Cup of Nations,Tunis,Tunisia,True,3,1,0.9769838264446458
2004-02-03,Algeria,Zimbabwe,1.0,2.0,African Cup of Nations,Sousse,Tunisia,True,3,0,0.9769905984716837
2004-02-03,Cameroon,Egypt,0.0,0.0,African Cup of Nations,Monastir,Tunisia,True,3,1,0.9769905984716837
2004-02-04,Morocco,South Africa,1.0,1.0,African Cup of Nations,Sousse,Tunisia,True,3,1,0.9769973705456623
2004-02-04,Nigeria,Benin,2.0,1.0,African Cup of Nations,Sfax,Tunisia,True,3,2,0.9769973705456623
2004-02-07,Mali,Guinea,2.0,1.0,African Cup of Nations,Tunis,Tunisia,True,3,2,0.9770176870492456
2004-02-07,Tunisia,Senegal,1.0,0.0,African Cup of Nations,Radès,Tunisia,False,3,2,0.9770176870492456
2004-02-08,Cameroon,Nigeria,1.0,2.0,African Cup of Nations,Monastir,Tunisia,True,3,0,0.9770244593109905
2004-02-08,Morocco,Algeria,3.0,1.0,African Cup of Nations,Sfax,Tunisia,True,3,2,0.9770244593109905
2004-02-11,Morocco,Mali,4.0,0.0,African Cup of Nations,Sousse,Tunisia,True,3,2,0.9770447763778805
2004-02-11,Tunisia,Nigeria,1.0,1.0,African Cup of Nations,Radès,Tunisia,False,3,1,0.9770447763778805
2004-02-13,Nigeria,Mali,2.0,1.0,African Cup of Nations,Monastir,Tunisia,True,3,2,0.9770583213238566
2004-02-14,Tunisia,Morocco,2.0,1.0,African Cup of Nations,Radès,Tunisia,False,3,2,0.9770650938672606
2004-02-18,Antigua and Barbuda,Curaçao,2.0,0.0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False,2,2,0.9770921845103228
2004-02-18,Bahrain,Syria,2.0,1.0,FIFA World Cup qualification,Muharraq,Bahrain,False,2,2,0.9770921845103228
2004-02-18,China PR,Kuwait,1.0,0.0,FIFA World Cup qualification,Guangzhou,China PR,False,2,2,0.9770921845103228
2004-02-18,Haiti,Turks and Caicos Islands,5.0,0.0,FIFA World Cup qualification,Miami,United States,True,2,2,0.9770921845103228
2004-02-18,India,Singapore,1.0,0.0,FIFA World Cup qualification,Margao,India,False,2,2,0.9770921845103228
2004-02-18,Iran,Qatar,3.0,1.0,FIFA World Cup qualification,Tehran,Iran,False,2,2,0.9770921845103228
2004-02-18,Japan,Oman,1.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,2,2,0.9770921845103228
2004-02-18,Jordan,Laos,5.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,2,2,0.9770921845103228
2004-02-18,Korea Republic,Lebanon,2.0,0.0,FIFA World Cup qualification,Suwon,South Korea,False,2,2,0.9770921845103228
2004-02-18,Kyrgyz Republic,Tajikistan,1.0,2.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,2,0,0.9770921845103228
2004-02-18,Malaysia,Hong Kong,1.0,3.0,FIFA World Cup qualification,Kuantan,Malaysia,False,2,0,0.9770921845103228
2004-02-18,Palestine,Taiwan,8.0,0.0,FIFA World Cup qualification,Al Wakrah,Qatar,True,2,2,0.9770921845103228
2004-02-18,Saudi Arabia,Indonesia,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2,2,0.9770921845103228
2004-02-18,Turkmenistan,Sri Lanka,2.0,0.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,2,2,0.9770921845103228
2004-02-18,United Arab Emirates,Thailand,1.0,0.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,2,2,0.9770921845103228
2004-02-18,Uzbekistan,Iraq,1.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2,1,0.9770921845103228
2004-02-18,Vietnam,Maldives,4.0,0.0,FIFA World Cup qualification,Hanoi,Vietnam,False,2,2,0.9770921845103228
2004-02-18,United States Virgin Islands,St. Kitts and Nevis,0.0,4.0,FIFA World Cup qualification,Charlotte Amalie,United States Virgin Islands,False,2,0,0.9770921845103228
2004-02-18,Yemen,Korea DPR,1.0,1.0,FIFA World Cup qualification,Sana'a,Yemen,False,2,1,0.9770921845103228
2004-02-21,Turks and Caicos Islands,Haiti,0.0,2.0,FIFA World Cup qualification,Hialeah,United States,True,2,0,0.9771125029855475
2004-02-22,British Virgin Islands,St. Lucia,0.0,1.0,FIFA World Cup qualification,Road Town,British Virgin Islands,False,2,0,0.9771192759045151
2004-02-22,Cayman Islands,Cuba,1.0,2.0,FIFA World Cup qualification,George Town,Cayman Islands,False,2,0,0.9771192759045151
2004-02-28,Aruba,Suriname,1.0,2.0,FIFA World Cup qualification,Oranjestad,Aruba,False,2,0,0.9771599144042179
2004-02-28,Grenada,Guyana,5.0,0.0,FIFA World Cup qualification,St. George's,Grenada,False,2,2,0.9771599144042179
2004-02-29,Bermuda,Montserrat,13.0,0.0,FIFA World Cup qualification,Hamilton,Bermuda,False,2,2,0.977166687651821
2004-03-14,Guyana,Grenada,1.0,3.0,FIFA World Cup qualification,Blairmont,Guyana,False,2,0,0.9772615180480777
2004-03-19,Dominican Republic,Anguilla,0.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,2,1,0.9772953882769981
2004-03-21,Dominican Republic,Anguilla,6.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,2,2,0.9773089366972518
2004-03-21,Montserrat,Bermuda,0.0,7.0,FIFA World Cup qualification,Lookout,Montserrat,False,2,0,0.9773089366972518
2004-03-26,Bahamas,Dominica,1.0,1.0,FIFA World Cup qualification,Nassau,Bahamas,False,2,1,0.9773428085696223
2004-03-27,Cuba,Cayman Islands,3.0,0.0,FIFA World Cup qualification,Havana,Cuba,False,2,2,0.9773495830849681
2004-03-27,Suriname,Aruba,8.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,False,2,2,0.9773495830849681
2004-03-28,Bahamas,Dominica,1.0,3.0,FIFA World Cup qualification,Nassau,Bahamas,False,2,0,0.9773563576472719
2004-03-28,St. Lucia,British Virgin Islands,9.0,0.0,FIFA World Cup qualification,Vieux Fort,Saint Lucia,False,2,2,0.9773563576472719
2004-03-30,Argentina,Ecuador,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2,2,0.9773699069127548
2004-03-30,Bolivia,Chile,0.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,2,0,0.9773699069127548
2004-03-31,Curaçao,Antigua and Barbuda,3.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,2,2,0.9773766816159345
2004-03-31,Hong Kong,China PR,0.0,1.0,FIFA World Cup qualification,Siu Sai Wan,Hong Kong,False,2,0,0.9773766816159345
2004-03-31,India,Oman,1.0,5.0,FIFA World Cup qualification,Kochi,India,False,2,0,0.9773766816159345
2004-03-31,Jordan,Qatar,1.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,2,2,0.9773766816159345
2004-03-31,Korea DPR,United Arab Emirates,0.0,0.0,FIFA World Cup qualification,Pyongyang,North Korea,False,2,1,0.9773766816159345
2004-03-31,Kyrgyz Republic,Syria,1.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,2,1,0.9773766816159345
2004-03-31,Laos,Iran,0.0,7.0,FIFA World Cup qualification,Vientiane,Laos,False,2,0,0.9773766816159345
2004-03-31,Malaysia,Kuwait,0.0,2.0,FIFA World Cup qualification,Kuantan,Malaysia,False,2,0,0.9773766816159345
2004-03-31,Maldives,Korea Republic,0.0,0.0,FIFA World Cup qualification,Malé,Maldives,False,2,1,0.9773766816159345
2004-03-31,Palestine,Iraq,1.0,1.0,FIFA World Cup qualification,Al Wakrah,Qatar,True,2,1,0.9773766816159345
2004-03-31,Paraguay,Brazil,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,2,1,0.9773766816159345
2004-03-31,Peru,Colombia,0.0,2.0,FIFA World Cup qualification,Lima,Peru,False,2,0,0.9773766816159345
2004-03-31,Singapore,Japan,1.0,2.0,FIFA World Cup qualification,Singapore,Singapore,False,2,0,0.9773766816159345
2004-03-31,Sri Lanka,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,2,0,0.9773766816159345
2004-03-31,St. Kitts and Nevis,United States Virgin Islands,7.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2,2,0.9773766816159345
2004-03-31,Tajikistan,Bahrain,0.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,2,1,0.9773766816159345
2004-03-31,Turkmenistan,Indonesia,3.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,2,2,0.9773766816159345
2004-03-31,Uruguay,Venezuela,0.0,3.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2,0,0.9773766816159345
2004-03-31,Vietnam,Lebanon,0.0,2.0,FIFA World Cup qualification,Nam Định,Vietnam,False,2,0,0.9773766816159345
2004-03-31,Yemen,Thailand,0.0,3.0,FIFA World Cup qualification,Sana'a,Yemen,False,2,0,0.9773766816159345
2004-03-31,Taiwan,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Taipei,Taiwan,False,2,0,0.9773766816159345
2004-05-10,Papua New Guinea,Vanuatu,1.0,1.0,FIFA World Cup qualification,Apia,Samoa,True,2,1,0.9776477082532176
2004-05-10,Samoa,American Samoa,4.0,0.0,FIFA World Cup qualification,Apia,Samoa,False,2,2,0.9776477082532176
2004-05-10,Solomon Islands,Tonga,6.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,False,2,2,0.9776477082532176
2004-05-10,Tahiti,Cook Islands,2.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,True,2,2,0.9776477082532176
2004-05-12,American Samoa,Vanuatu,1.0,9.0,FIFA World Cup qualification,Apia,Samoa,True,2,0,0.9776612615577458
2004-05-12,Fiji,Papua New Guinea,4.0,2.0,FIFA World Cup qualification,Apia,Samoa,True,2,2,0.9776612615577458
2004-05-12,Solomon Islands,Cook Islands,5.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,False,2,2,0.9776612615577458
2004-05-12,Tahiti,New Caledonia,0.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,True,2,1,0.9776612615577458
2004-05-15,Fiji,American Samoa,11.0,0.0,FIFA World Cup qualification,Apia,Samoa,True,2,2,0.9776815918668362
2004-05-15,Samoa,Vanuatu,0.0,3.0,FIFA World Cup qualification,Apia,Samoa,False,2,0,0.9776815918668362
2004-05-15,Solomon Islands,New Caledonia,2.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,False,2,2,0.9776815918668362
2004-05-15,Tonga,Cook Islands,2.0,1.0,FIFA World Cup qualification,Honiara,Solomon Islands,True,2,2,0.9776815918668362
2004-05-17,American Samoa,Papua New Guinea,0.0,10.0,FIFA World Cup qualification,Apia,Samoa,True,2,0,0.9776951456410992
2004-05-17,New Caledonia,Cook Islands,8.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,True,2,2,0.9776951456410992
2004-05-17,Samoa,Fiji,0.0,4.0,FIFA World Cup qualification,Apia,Samoa,False,2,0,0.9776951456410992
2004-05-17,Tahiti,Tonga,2.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,True,2,2,0.9776951456410992
2004-05-19,Fiji,Vanuatu,0.0,3.0,FIFA World Cup qualification,Apia,Samoa,True,2,0,0.9777086996032605
2004-05-19,New Caledonia,Tonga,8.0,0.0,FIFA World Cup qualification,Honiara,Solomon Islands,True,2,2,0.9777086996032605
2004-05-19,Samoa,Papua New Guinea,1.0,4.0,FIFA World Cup qualification,Apia,Samoa,False,2,0,0.9777086996032605
2004-05-19,Solomon Islands,Tahiti,1.0,1.0,FIFA World Cup qualification,Honiara,Solomon Islands,False,2,1,0.9777086996032605
2004-06-01,Bolivia,Paraguay,2.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False,2,2,0.977796804937512
2004-06-01,Uruguay,Peru,1.0,3.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2,0,0.977796804937512
2004-06-01,Venezuela,Chile,0.0,1.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,2,0,0.977796804937512
2004-06-02,Brazil,Argentina,3.0,1.0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,2,2,0.9778035825997632
2004-06-02,Ecuador,Colombia,2.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,2,2,0.9778035825997632
2004-06-05,Algeria,Angola,0.0,0.0,FIFA World Cup qualification,Annaba,Algeria,False,2,1,0.977823915868397
2004-06-05,Burkina Faso,Ghana,1.0,0.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,2,2,0.977823915868397
2004-06-05,Ecuador,Bolivia,3.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,2,2,0.977823915868397
2004-06-05,Gabon,Zimbabwe,1.0,1.0,FIFA World Cup qualification,Libreville,Gabon,False,2,1,0.977823915868397
2004-06-05,Malawi,Morocco,1.0,1.0,FIFA World Cup qualification,Blantyre,Malawi,False,2,1,0.977823915868397
2004-06-05,Nigeria,Rwanda,2.0,0.0,FIFA World Cup qualification,Abuja,Nigeria,False,2,2,0.977823915868397
2004-06-05,Senegal,Congo,2.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,2,2,0.977823915868397
2004-06-05,South Africa,Cape Verde Islands,2.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,2,2,0.977823915868397
2004-06-05,Tunisia,Botswana,4.0,1.0,FIFA World Cup qualification,Radès,Tunisia,False,2,2,0.977823915868397
2004-06-05,Zambia,Togo,1.0,0.0,FIFA World Cup qualification,Lusaka,Zambia,False,2,2,0.977823915868397
2004-06-06,Argentina,Paraguay,0.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2,1,0.9778306937185693
2004-06-06,Cameroon,Benin,2.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,2,2,0.9778306937185693
2004-06-06,Chile,Brazil,1.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,2,1,0.9778306937185693
2004-06-06,Colombia,Uruguay,5.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,2,2,0.9778306937185693
2004-06-06,Côte d'Ivoire,Libya,2.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,2,2,0.9778306937185693
2004-06-06,Liberia,Mali,1.0,0.0,FIFA World Cup qualification,Paynesville,Liberia,False,2,2,0.9778306937185693
2004-06-06,Peru,Venezuela,0.0,0.0,FIFA World Cup qualification,Lima,Peru,False,2,1,0.9778306937185693
2004-06-06,Sudan,Egypt,0.0,3.0,FIFA World Cup qualification,Khartoum,Sudan,False,2,0,0.9778306937185693
2004-06-06,Uganda,Congo DR,1.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False,2,2,0.9778306937185693
2004-06-09,Bahrain,Kyrgyz Republic,5.0,0.0,FIFA World Cup qualification,Muharraq,Bahrain,False,2,2,0.9778510275509745
2004-06-09,China PR,Malaysia,4.0,0.0,FIFA World Cup qualification,Tianjin,China PR,False,2,2,0.9778510275509745
2004-06-09,Indonesia,Sri Lanka,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,2,2,0.9778510275509745
2004-06-09,Iran,Jordan,0.0,1.0,FIFA World Cup qualification,Tehran,Iran,False,2,0,0.9778510275509745
2004-06-09,Iraq,Taiwan,6.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,2,2,0.9778510275509745
2004-06-09,Japan,India,7.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,2,2,0.9778510275509745
2004-06-09,Korea Republic,Vietnam,2.0,0.0,FIFA World Cup qualification,Daejeon,South Korea,False,2,2,0.9778510275509745
2004-06-09,Kuwait,Hong Kong,4.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,2,2,0.9778510275509745
2004-06-09,Lebanon,Maldives,3.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,False,2,2,0.9778510275509745
2004-06-09,Oman,Singapore,7.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,2,2,0.9778510275509745
2004-06-09,Qatar,Laos,5.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,2,2,0.9778510275509745
2004-06-09,Saudi Arabia,Turkmenistan,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2,2,0.9778510275509745
2004-06-09,Thailand,Korea DPR,1.0,4.0,FIFA World Cup qualification,Bangkok,Thailand,False,2,0,0.9778510275509745
2004-06-09,United Arab Emirates,Yemen,3.0,0.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,2,2,0.9778510275509745
2004-06-09,Uzbekistan,Palestine,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2,2,0.9778510275509745
2004-06-10,Syria,Tajikistan,2.0,1.0,FIFA World Cup qualification,Homs,Syria,False,2,2,0.9778578055890733
2004-06-12,Cuba,Costa Rica,2.0,2.0,FIFA World Cup qualification,Havana,Cuba,False,2,1,0.9778713618062185
2004-06-12,Curaçao,Honduras,1.0,2.0,FIFA World Cup qualification,Willemstad,Curaçao,False,2,0,0.9778713618062185
2004-06-12,Haiti,Jamaica,1.0,1.0,FIFA World Cup qualification,Miami,United States,True,2,1,0.9778713618062185
2004-06-12,Portugal,Greece,1.0,2.0,UEFA Euro,Porto,Portugal,False,3,0,0.9778713618062185
2004-06-12,Spain,Russia,1.0,0.0,UEFA Euro,Faro,Portugal,True,3,2,0.9778713618062185
2004-06-12,Suriname,Guatemala,1.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,False,2,1,0.9778713618062185
2004-06-13,Barbados,St. Kitts and Nevis,0.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,False,2,0,0.9778781399852654
2004-06-13,Canada,Belize,4.0,0.0,FIFA World Cup qualification,Kingston,Canada,False,2,2,0.9778781399852654
2004-06-13,Dominican Republic,Trinidad and Tobago,0.0,2.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,2,0,0.9778781399852654
2004-06-13,El Salvador,Bermuda,2.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,2,2,0.9778781399852654
2004-06-13,France,England,2.0,1.0,UEFA Euro,Lisbon,Portugal,True,3,2,0.9778781399852654
2004-06-13,Panama,St. Lucia,4.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,2,2,0.9778781399852654
2004-06-13,Switzerland,Croatia,0.0,0.0,UEFA Euro,Leiria,Portugal,True,3,1,0.9778781399852654
2004-06-13,USA,Grenada,3.0,0.0,FIFA World Cup qualification,Columbus,United States,False,2,2,0.9778781399852654
2004-06-13,Nicaragua,St. Vincent and the Grenadines,2.0,2.0,FIFA World Cup qualification,Diriamba,Nicaragua,False,2,1,0.9778781399852654
2004-06-14,Denmark,Italy,0.0,0.0,UEFA Euro,Guimarães,Portugal,True,3,1,0.9778849182112958
2004-06-14,Sweden,Bulgaria,5.0,0.0,UEFA Euro,Lisbon,Portugal,True,3,2,0.9778849182112958
2004-06-15,Czechia,Latvia,2.0,1.0,UEFA Euro,Aveiro,Portugal,True,3,2,0.9778916964843098
2004-06-15,Germany,Netherlands,1.0,1.0,UEFA Euro,Porto,Portugal,True,3,1,0.9778916964843098
2004-06-16,Canada,Belize,4.0,0.0,FIFA World Cup qualification,Kingston,Canada,False,2,2,0.977898474804308
2004-06-16,Greece,Spain,1.0,1.0,UEFA Euro,Porto,Portugal,True,3,1,0.977898474804308
2004-06-16,Portugal,Russia,2.0,0.0,UEFA Euro,Lisbon,Portugal,False,3,2,0.977898474804308
2004-06-17,Croatia,France,2.0,2.0,UEFA Euro,Leiria,Portugal,True,3,1,0.9779052531712906
2004-06-17,England,Switzerland,3.0,0.0,UEFA Euro,Coimbra,Portugal,True,3,2,0.9779052531712906
2004-06-18,Bulgaria,Denmark,0.0,2.0,UEFA Euro,Braga,Portugal,True,3,0,0.9779120315852579
2004-06-18,Italy,Sweden,1.0,1.0,UEFA Euro,Porto,Portugal,True,3,1,0.9779120315852579
2004-06-18,Libya,Cameroon,0.0,0.0,FIFA World Cup qualification,Misrata,Libya,False,2,1,0.9779120315852579
2004-06-19,Botswana,Malawi,2.0,0.0,FIFA World Cup qualification,Gaborone,Botswana,False,2,2,0.9779188100462101
2004-06-19,Cape Verde Islands,Uganda,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,2,2,0.9779188100462101
2004-06-19,Dominica,Mexico,0.0,10.0,FIFA World Cup qualification,San Antonio,United States,True,2,0,0.9779188100462101
2004-06-19,Honduras,Curaçao,4.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2,2,0.9779188100462101
2004-06-19,Latvia,Germany,0.0,0.0,UEFA Euro,Porto,Portugal,True,3,1,0.9779188100462101
2004-06-19,Mali,Zambia,1.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,2,1,0.9779188100462101
2004-06-19,Netherlands,Czechia,2.0,3.0,UEFA Euro,Aveiro,Portugal,True,3,0,0.9779188100462101
2004-06-19,Rwanda,Gabon,3.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,2,2,0.9779188100462101
2004-06-19,St. Kitts and Nevis,Barbados,3.0,2.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2,2,0.9779188100462101
2004-06-20,Angola,Nigeria,1.0,0.0,FIFA World Cup qualification,Luanda,Angola,False,2,2,0.9779255885541477
2004-06-20,Benin,Sudan,1.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False,2,1,0.9779255885541477
2004-06-20,Bermuda,El Salvador,2.0,2.0,FIFA World Cup qualification,Hamilton,Bermuda,False,2,1,0.9779255885541477
2004-06-20,Congo,Liberia,3.0,0.0,FIFA World Cup qualification,Brazzaville,Congo,False,2,2,0.9779255885541477
2004-06-20,Congo DR,Burkina Faso,3.0,2.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,2,2,0.9779255885541477
2004-06-20,Costa Rica,Cuba,1.0,1.0,FIFA World Cup qualification,Alajuela,Costa Rica,False,2,1,0.9779255885541477
2004-06-20,Egypt,Côte d'Ivoire,1.0,2.0,FIFA World Cup qualification,Alexandria,Egypt,False,2,0,0.9779255885541477
2004-06-20,Ghana,South Africa,3.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,2,2,0.9779255885541477
